customer_id,customer_name,segment,payment_terms,channel,city,signup_date
11596,Andrew Patel,Retail,Immediate,In-Store,Gresham,2024-06-03
11597,James Nelson,Retail,Immediate,In-Store,Portland,2025-11-03
11598,GRACE SMITH ,Retail,Immediate,In-Store,Portland,2024-10-16
11599,William Patel,Retail,Immediate,In-Store,Portland,2024-04-12
11600,Ethan Brown,Retail,Immediate,In-Store,Corvallis,2025-07-09
11601,Andrew Thomas,Retail,Immediate,In-Store,Portland,2023-08-29
11602,David Kim,Retail,Immediate,In-Store,Portland,2024-07-21
11603,David Carter,Retail,Immediate,In-Store,Portland,2025-07-11
11604,William Patel,Retail,Immediate,In-Store,Beaverton,2022-07-01
11605,LUCAS TAYLOR ,Retail,Immediate,In-Store,Tigard,2022-04-13
11606,MICHAEL GARCIA ,Retail,Immediate,In-Store,Portland,2025-04-02
11607,Liam Miller,Retail,Immediate,In-Store,Portland,2022-09-18
11608,Mason Thomas,Retail,Immediate,In-Store,Portland,2022-06-18
11609,Daniel Jones,Retail,Immediate,In-Store,Portland,2023-12-16
11610,Andrew Thomas,Retail,Immediate,In-Store,Gresham,2022-03-23
11611,Emily Carter,Retail,Immediate,In-Store,Portland,2023-08-14
11612,Grace Miller,Retail,Immediate,In-Store,Portland,2023-03-24
11613,Isabella Johnson,Retail,Immediate,In-Store,Gresham,2022-09-10
11614,Isabella Smith,Retail,Immediate,In-Store,Portland,2023-04-29
11615,Christopher Williams,Retail,Immediate,In-Store, hillsboro,2023-10-03
11616,Ella Martin,Retail,Immediate,In-Store,Corvallis,2025-05-22
11617,Emily Smith,Retail,Immediate,In-Store,Vancouver,2022-03-28
11618,Andrew Lee,Retail,Immediate,In-Store,Portland,2024-08-13
11619,Robert Williams,Retail,Immediate,In-Store,Portland,2023-11-28
11620,Liam Thomas,Retail,Immediate,In-Store,Portland,2025-12-22
11621,Mia Nelson,Retail,Immediate,In-Store,Salem,2024-01-19
11622,Mia Williams,Retail,Immediate,In-Store,Beaverton,2022-07-25
11623,Grace Smith,Retail,Immediate,In-Store,Portland,2022-02-03
11624,Jessica Jones,Retail,Immediate,In-Store,Portland,2022-06-24
11625,Lucas Miller,Retail,Immediate,In-Store,Salem,2024-10-05
11626,CHRISTOPHER JONES ,Retail,Immediate,In-Store,Eugene,2024-11-19
11627,Madison Moore,Retail,Immediate,In-Store,Vancouver,2022-04-12
11628,Christopher Johnson,Retail,Immediate,In-Store, portland,2024-10-03
11629,Grace Lee,Retail,Immediate,In-Store,Portland,2022-01-20
11630,Grace Smith,Retail,Immediate,In-Store,Seattle,2023-01-20
11631,Michael Johnson,Retail,Immediate,In-Store,Portland,2023-06-29
11632,Ashley Miller,Retail,Immediate,In-Store,Portland,2023-04-05
11633,Chloe Nguyen,Retail,Immediate,In-Store,Seattle,2025-01-28
11634,Emily Lee,Retail,Immediate,In-Store,Portland,2024-06-18
11635,Joseph Davis,Retail,Immediate,In-Store,Portland,2024-02-14
11636,Noah Moore,Retail,Immediate,In-Store,Portland,2024-01-21
11637,Noah Wilson,Retail,Immediate,In-Store,Portland,2023-03-14
11638,Jessica Carter,Retail,Immediate,In-Store,Portland,2022-01-25
11639,David Taylor,Retail,Immediate,In-Store,Portland,2022-11-03
11640,Matthew Taylor,Retail,Immediate,In-Store,Corvallis,2025-08-24
11641,Chloe Brown,Retail,Immediate,In-Store,Gresham,2024-11-10
11642,Mason Garcia,Retail,Immediate,In-Store,Bend,2022-10-17
11643,Sophia Miller,Retail,Immediate,In-Store,Tigard,2022-08-26
11644,Sophia Taylor,Retail,Immediate,In-Store,Portland,2022-10-22
11645,Liam Thomas,Retail,Immediate,In-Store,Portland,2022-12-08
11646,OLIVIA GARCIA ,Retail,Immediate,In-Store,Beaverton,2022-08-04
11647,Christopher Smith,Retail,Immediate,In-Store,Portland,2022-03-01
11648,Chloe Jones,Retail,Immediate,In-Store,Portland,2023-02-15
11649,Ashley Williams,Retail,Immediate,In-Store,Portland,2022-04-25
11650,David Garcia,Retail,Immediate,In-Store,Portland,2025-01-23
11651,Lucas Garcia,Retail,Immediate,In-Store,Portland,2022-11-16
11652,James Smith,Retail,Immediate,In-Store,Beaverton,2025-04-11
11653,Andrew Garcia,Retail,Immediate,In-Store,Hillsboro,2024-09-06
11654,Joseph Smith,Retail,Immediate,In-Store,Portland,2023-01-13
11655,Ella Brown,Retail,Immediate,In-Store,Portland,2023-02-06
11656,DANIEL TAYLOR ,Retail,Immediate,In-Store,Portland,2024-09-07
11657,MASON JOHNSON ,Retail,Immediate,In-Store,Portland,2022-01-06
11658,Robert Thomas,Retail,Immediate,In-Store,Bend,2025-11-04
11659,James Brown,Retail,Immediate,In-Store,Portland,2024-05-27
11660,Ashley Moore,Retail,Immediate,In-Store,Portland,2025-02-27
11661,Ashley Martin,Retail,Immediate,In-Store,Hillsboro,2025-11-14
11662,Lucas Brown,Retail,Immediate,In-Store,Corvallis,2025-11-22
11663,Matthew Wilson,Retail,Immediate,In-Store,Hillsboro,2024-09-29
11664,Christopher Kim,Retail,Immediate,In-Store,Portland,2022-03-15
11665,ETHAN TAYLOR ,Retail,Immediate,In-Store,Portland,2024-07-03
11666,Liam Nelson,Retail,Immediate,In-Store,Portland,2024-10-28
11667,Daniel Patel,Retail,Immediate,In-Store,Portland,2024-07-09
11668,Robert Kim,Retail,Immediate,In-Store,Portland,2023-01-27
11669,Jessica Patel,Retail,Immediate,In-Store,Seattle,2024-09-23
11670,Ashley Martin,Retail,Immediate,In-Store, portland,2023-09-06
11671,Emily Smith,Retail,Immediate,In-Store,Bend,2024-12-31
11672,Matthew Moore,Retail,Immediate,In-Store,Beaverton,2025-03-11
11673,Sarah Garcia,Retail,Immediate,In-Store, portland,2023-11-30
11674,Andrew Johnson,Retail,Immediate,In-Store, portland,2023-11-19
11675,Madison Anderson,Retail,Immediate,In-Store,Portland,2024-01-15
11676,GRACE PATEL ,Retail,Immediate,In-Store,Portland,2023-06-06
11677,Noah Johnson,Retail,Immediate,In-Store,Vancouver,2025-02-25
11678,MICHAEL KIM ,Retail,Immediate,In-Store,Salem,2025-12-08
11679,Ashley Moore,Retail,Immediate,In-Store,Vancouver,2024-06-30
11680,Noah Wilson,Retail,Immediate,In-Store,Hillsboro,2025-12-05
11681,William Nelson,Retail,Immediate,In-Store,Portland,2024-04-05
11682,David Martin,Retail,Immediate,In-Store,Portland,2024-06-28
11683,Daniel Miller,Retail,Immediate,In-Store, gresham,2023-06-12
11684,William Nelson,Retail,Immediate,In-Store,Portland,2024-04-05
11685,JOSEPH BROWN ,Retail,Immediate,In-Store,Beaverton,2024-10-28
11686,Christopher Miller,Retail,Immediate,In-Store,Hillsboro,2022-02-01
11687,Chloe Thomas,Retail,Immediate,In-Store,Portland,2023-01-12
11688,Ethan Smith,Retail,Immediate,In-Store,Lake Oswego,2022-05-27
11689,Lucas Jones,Retail,Immediate,In-Store,Corvallis,2024-01-08
11690,Madison Jones,Retail,Immediate,In-Store,Gresham,2024-04-25
11691,Mason Carter,Retail,Immediate,In-Store,Hillsboro,2025-04-28
11692,Madison Brown,Retail,Immediate,In-Store,Portland,2023-06-23
11693,Joseph Patel,Retail,Immediate,In-Store,Portland,2025-06-08
11694,James Taylor,Retail,Immediate,In-Store,Portland,2022-08-15
11695,Emma Lee,Retail,Immediate,In-Store,Portland,2023-08-21
11696,Chloe Davis,Retail,Immediate,In-Store,Portland,2022-11-16
11697,MICHAEL BROWN ,Retail,Immediate,In-Store,Beaverton,2025-10-19
11698,Sarah Moore,Retail,Immediate,In-Store,Bend,2025-03-08
11699,Sophia Nguyen,Retail,Immediate,In-Store,Portland,2024-06-18
11700,Grace Brown,Retail,Immediate,In-Store,Portland,2025-04-18
11701,Chloe Wilson,Retail,Immediate,In-Store,Portland,2023-10-11
11702,SOPHIA KIM ,Retail,Immediate,In-Store,Portland,2023-06-01
11703,Hannah Thomas,Retail,Immediate,In-Store,Portland,2024-10-19
11704,Emma Brown,Retail,Immediate,In-Store,Portland,2023-05-25
11705,Liam Nelson,Retail,Immediate,In-Store,Eugene,2025-07-19
11706,Isabella Williams,Retail,Immediate,In-Store,Portland,2023-01-13
11707,Madison Wilson,Retail,Immediate,In-Store, portland,2024-11-03
11708,LUCAS WILLIAMS ,Retail,Immediate,In-Store,Portland,2022-03-16
11709,EMILY KIM ,Retail,Immediate,In-Store,Lake Oswego,2024-09-21
11710,EMMA JOHNSON ,Retail,Immediate,In-Store,Portland,2022-11-25
11711,Sarah Miller,Retail,Immediate,In-Store,Portland,2023-08-05
11712,David Garcia,Retail,Immediate,In-Store,Portland,2022-12-30
11713,Noah Moore,Retail,Immediate,In-Store,Beaverton,2024-07-26
11714,Sophia Taylor,Retail,Immediate,In-Store,Portland,2023-04-16
11715,Matthew Kim,Retail,Immediate,In-Store,Portland,2022-01-17
11716,Sarah Jones,Retail,Immediate,In-Store, corvallis,2023-09-17
11717,ELLA MILLER ,Retail,Immediate,In-Store,Beaverton,2025-01-26
11718,LIAM MARTIN ,Retail,Immediate,In-Store,Beaverton,2024-05-06
11719,Hannah Davis,Retail,Immediate,In-Store, corvallis,2022-11-17
11720,Ava Nguyen,Retail,Immediate,In-Store,Portland,2023-03-29
11721,OLIVIA JONES ,Retail,Immediate,In-Store,Bend,2025-02-27
11722,Ashley Davis,Retail,Immediate,In-Store,Portland,2024-03-16
11723,Andrew Miller,Retail,Immediate,In-Store,Portland,2023-07-05
11724,Jessica Smith,Retail,Immediate,In-Store,Portland,2022-01-04
11725,Emma Martin,Retail,Immediate,In-Store,Portland,2025-02-13
11726,Robert Miller,Retail,Immediate,In-Store,Portland,2025-10-25
11727,MASON NELSON ,Retail,Immediate,In-Store,Beaverton,2023-12-04
11728,Mia Brown,Retail,Immediate,In-Store,Portland,2024-06-16
11729,Ava Jones,Retail,Immediate,In-Store,Portland,2023-01-27
11730,Hannah Williams,Retail,Immediate,In-Store,Portland,2024-01-02
11731,Liam Wilson,Retail,Immediate,In-Store,Vancouver,2024-09-29
11732,Sophia Garcia,Retail,Immediate,In-Store,Portland,2025-10-08
11733,Mia Thomas,Retail,Immediate,In-Store,Eugene,2023-10-30
11734,Christopher Moore,Retail,Immediate,In-Store,Portland,2022-09-10
11735,Mia Carter,Retail,Immediate,In-Store,Hillsboro,2023-04-20
11736,Isabella Garcia,Retail,Immediate,In-Store,Beaverton,2023-02-06
11737,SOPHIA MARTIN ,Retail,Immediate,In-Store,Corvallis,2023-01-17
11738,Sophia Williams,Retail,Immediate,In-Store, portland,2024-11-12
11739,James Lee,Retail,Immediate,In-Store, portland,2024-09-24
11740,Emma Thomas,Retail,Immediate,In-Store,Hillsboro,2025-08-27
11741,Liam Miller,Retail,Immediate,In-Store,Vancouver,2025-11-12
11742,Emma Miller,Retail,Immediate,In-Store,Gresham,2022-06-26
11743,Robert Nguyen,Retail,Immediate,In-Store,Portland,2022-07-18
11744,Ashley Anderson,Retail,Immediate,In-Store, portland,2025-06-21
11745,Emma Anderson,Retail,Immediate,In-Store,Tigard,2024-07-26
11746,Ava Brown,Retail,Immediate,In-Store,Portland,2022-10-05
11747,Robert Kim,Retail,Immediate,In-Store,Corvallis,2022-10-20
11748,Sarah Smith,Retail,Immediate,In-Store,Portland,2024-03-23
11749,JESSICA JOHNSON ,Retail,Immediate,In-Store,Portland,2023-03-04
11750,Jessica Carter,Retail,Immediate,In-Store,Gresham,2024-04-15
11751,Jessica Smith,Retail,Immediate,In-Store,Seattle,2024-09-24
11752,Mason Jones,Retail,Immediate,In-Store,Gresham,2024-12-04
11753,Madison Smith,Retail,Immediate,In-Store,Portland,2024-12-08
11754,Sophia Lee,Retail,Immediate,In-Store,Salem,2023-01-18
11755,Ethan Martin,Retail,Immediate,In-Store,Portland,2022-10-16
11756,Liam Lee,Retail,Immediate,In-Store,Hillsboro,2022-04-16
11757,Ella Davis,Retail,Immediate,In-Store,Portland,2023-10-27
11758,Hannah Nguyen,Retail,Immediate,In-Store, gresham,2024-11-07
11759,Olivia Johnson,Retail,Immediate,In-Store,Portland,2024-12-25
11760,Lucas Jones,Retail,Immediate,In-Store,Portland,2024-03-17
11761,Christopher Martin,Retail,Immediate,In-Store,Portland,2024-08-14
11762,Ava Patel,Retail,Immediate,In-Store,Portland,2025-03-20
11763,Ethan Anderson,Retail,Immediate,In-Store,Portland,2024-02-10
11764,Ella Thomas,Retail,Immediate,In-Store,Tigard,2025-12-27
11765,Mia Martin,Retail,Immediate,In-Store,Portland,2023-03-03
11766,Olivia Brown,Retail,Immediate,In-Store,Portland,2024-02-12
11767,Andrew Lee,Retail,Immediate,In-Store,Beaverton,2025-09-19
11768,JOSEPH BROWN ,Retail,Immediate,In-Store,Corvallis,2023-03-17
11769,Ethan Moore,Retail,Immediate,In-Store,Salem,2022-07-16
11770,Mason Thomas,Retail,Immediate,In-Store, portland,2025-03-01
11771,Joseph Johnson,Retail,Immediate,In-Store,Portland,2023-02-11
11772,Ashley Kim,Retail,Immediate,In-Store,Portland,2023-09-12
11773,Emma Davis,Retail,Immediate,In-Store,Corvallis,2025-11-15
11774,Jessica Nguyen,Retail,Immediate,In-Store, salem,2022-08-24
11775,Mia Nelson,Retail,Immediate,In-Store,Portland,2025-03-10
11776,Matthew Johnson,Retail,Immediate,In-Store,Portland,2023-05-14
11777,Ashley Martin,Retail,Immediate,In-Store,Portland,2023-01-23
11778,Andrew Johnson,Retail,Immediate,In-Store,Beaverton,2023-10-16
11779,EMILY NELSON ,Retail,Immediate,In-Store,Beaverton,2023-01-14
11780,Hannah Garcia,Retail,Immediate,In-Store,Portland,2024-01-11
11781,Matthew Anderson,Retail,Immediate,In-Store,Vancouver,2024-09-21
11782,William Johnson,Retail,Immediate,In-Store,Eugene,2022-08-10
11783,Grace Nguyen,Retail,Immediate,In-Store, eugene,2025-11-10
11784,Emily Thomas,Retail,Immediate,In-Store, portland,2024-10-15
11785,Robert Anderson,Retail,Immediate,In-Store,Portland,2022-10-15
11786,Joseph Carter,Retail,Immediate,In-Store,Portland,2023-06-03
11787,Sophia Nguyen,Retail,Immediate,In-Store,Portland,2025-12-29
11788,Emma Smith,Retail,Immediate,In-Store,Portland,2023-01-24
11789,Daniel Wilson,Retail,Immediate,In-Store,Portland,2023-12-30
11790,James Thomas,Retail,Immediate,In-Store,Portland,2024-09-06
11791,Ethan Miller,Retail,Immediate,In-Store,Portland,2022-11-10
11792,Ella Smith,Retail,Immediate,In-Store,Salem,2025-10-17
11793,Madison Miller,Retail,Immediate,In-Store,Beaverton,2022-11-02
11794,JESSICA WILSON ,Retail,Immediate,In-Store,Eugene,2022-03-13
11795,Ella Brown,Retail,Immediate,In-Store,Portland,2022-07-01
11796,MICHAEL GARCIA ,Retail,Immediate,In-Store,Gresham,2023-05-16
11797,MICHAEL BROWN ,Retail,Immediate,In-Store,Vancouver,2024-03-06
11798,Emma Davis,Retail,Immediate,In-Store,Eugene,2025-04-08
11799,William Wilson,Retail,Immediate,In-Store, salem,2025-09-03
11800,David Davis,Retail,Immediate,In-Store,Portland,2024-11-14
11801,Olivia Lee,Online,Immediate,Online,Portland,2024-09-06
11802,Emily Nelson,Online,Immediate,Online,Salem,2022-12-17
11803,Mia Lee,Online,Immediate,Online,Portland,2023-03-14
11804,EMMA JONES ,Online,Immediate,Online, portland,2025-09-10
11805,William Garcia,Online,Immediate,Online,Hillsboro,2022-07-02
11806,MIA BROWN ,Online,Immediate,Online,Portland,2025-03-26
11807,Sophia Davis,Online,Immediate,Online,Salem,2024-10-25
11808,Robert Thomas,Online,Immediate,Online,Portland,2024-07-01
11809,Isabella Wilson,Online,Immediate,Online,Portland,2024-07-03
11810,Ella Williams,Online,Immediate,Online,Bend,2023-09-18
11811,Robert Wilson,Online,Immediate,Online,Portland,2023-02-09
11812,ROBERT PATEL ,Online,Immediate,Online,Portland,2025-05-28
11813,Mia Nelson,Online,Immediate,Online,Salem,2025-04-25
11814,Ava Brown,Online,Immediate,Online,Portland,2025-04-18
11815,Lucas Thomas,Online,Immediate,Online,Seattle,2025-12-07
11816,Chloe Nelson,Online,Immediate,Online,Hillsboro,2023-02-08
11817,Emma Carter,Online,Immediate,Online,Portland,2024-01-23
11818,JAMES BROWN ,Online,Immediate,Online,Portland,2023-04-01
11819,Robert Kim,Online,Immediate,Online,Portland,2022-05-10
11820,Ava Martin,Online,Immediate,Online,Beaverton,2022-08-30
11821,Sophia Jones,Online,Immediate,Online,Portland,2024-12-30
11822,Chloe Wilson,Online,Immediate,Online,Portland,2025-03-29
11823,Michael Garcia,Online,Immediate,Online,Salem,2024-04-29
11824,Michael Garcia,Online,Immediate,Online,Vancouver,2023-06-01
11825,Matthew Nelson,Online,Immediate,Online,Seattle,2024-01-20
11826,James Lee,Online,Immediate,Online,Beaverton,2025-08-29
11827,Madison Thomas,Online,Immediate,Online,Hillsboro,2022-06-09
11828,Ethan Moore,Online,Immediate,Online,Portland,2022-05-05
11829,David Jones,Online,Immediate,Online,Portland,2025-11-19
11830,Andrew Patel,Online,Immediate,Online,Portland,2023-04-25
11831,Sarah Taylor,Online,Immediate,Online,Beaverton,2024-03-22
11832,CHRISTOPHER ANDERSON ,Online,Immediate,Online,Portland,2025-12-06
11833,Emma Davis,Online,Immediate,Online,Portland,2024-10-20
11834,Sarah Taylor,Online,Immediate,Online,Portland,2025-01-27
11835,ANDREW TAYLOR ,Online,Immediate,Online,Portland,2023-03-13
11836,Mason Nguyen,Online,Immediate,Online,Corvallis,2025-12-12
11837,James Thomas,Online,Immediate,Online,Tigard,2022-10-14
11838,Jessica Miller,Online,Immediate,Online,Portland,2024-12-03
11839,Hannah Garcia,Online,Immediate,Online,Portland,2023-05-31
11840,Jessica Nelson,Online,Immediate,Online,Beaverton,2023-07-23
11841,Ethan Smith,Online,Immediate,Online,Portland,2022-11-14
11842,Ella Patel,Online,Immediate,Online, bend,2024-11-10
11843,Lucas Anderson,Online,Immediate,Online,Eugene,2022-06-28
11844,Robert Smith,Online,Immediate,Online, beaverton,2024-02-02
11845,Ethan Martin,Online,Immediate,Online,Portland,2023-09-15
11846,DANIEL LEE ,Online,Immediate,Online, seattle,2023-08-04
11847,Joseph Kim,Online,Immediate,Online,Beaverton,2022-07-22
11848,Emma Jones,Online,Immediate,Online,Portland,2025-05-02
11849,Daniel Smith,Online,Immediate,Online,Portland,2022-10-15
11850,Sarah Carter,Online,Immediate,Online,Eugene,2022-07-01
11851,Sophia Williams,Online,Immediate,Online,Hillsboro,2022-04-29
11852,Isabella Anderson,Online,Immediate,Online,Salem,2022-10-04
11853,Emma Nelson,Online,Immediate,Online,Portland,2024-09-03
11854,James Kim,Online,Immediate,Online,Salem,2025-05-15
11855,Sarah Williams,Online,Immediate,Online,Portland,2025-11-08
11856,Isabella Smith,Online,Immediate,Online,Salem,2022-05-10
11857,Madison Anderson,Online,Immediate,Online,Portland,2022-06-12
11858,Hannah Williams,Online,Immediate,Online, portland,2025-07-21
11859,Ashley Smith,Online,Immediate,Online, portland,2022-03-16
11860,Andrew Moore,Online,Immediate,Online, gresham,2024-12-30
11861,Mia Jones,Online,Immediate,Online,Portland,2022-05-01
11862,Christopher Williams,Online,Immediate,Online,Portland,2022-11-15
11863,Olivia Wilson,Online,Immediate,Online,Hillsboro,2022-01-07
11864,Lucas Carter,Online,Immediate,Online,Portland,2025-01-20
11865,James Davis,Online,Immediate,Online, salem,2025-01-05
11866,Liam Smith,Online,Immediate,Online,Beaverton,2022-08-16
11867,Matthew Anderson,Online,Immediate,Online,Gresham,2024-07-13
11868,Ella Jones,Online,Immediate,Online,Portland,2025-07-25
11869,Madison Taylor,Online,Immediate,Online,Seattle,2024-04-30
11870,Madison Taylor,Online,Immediate,Online, salem,2023-08-01
11871,Noah Nguyen,Online,Immediate,Online,Portland,2024-08-30
11872,James Garcia,Online,Immediate,Online,Beaverton,2025-08-21
11873,Michael Garcia,Online,Immediate,Online, portland,2022-03-07
11874,Madison Nelson,Online,Immediate,Online, hillsboro,2022-08-17
11875,Grace Thomas,Online,Immediate,Online,Gresham,2025-11-08
11876,Emma Taylor,Online,Immediate,Online,Portland,2022-09-02
11877,Liam Lee,Online,Immediate,Online,Eugene,2025-06-21
11878,Chloe Anderson,Online,Immediate,Online,Salem,2023-03-01
11879,Emma Williams,Online,Immediate,Online,Portland,2023-07-16
11880,Emily Johnson,Online,Immediate,Online,Portland,2022-12-01
11881,Noah Patel,Online,Immediate,Online,Bend,2022-09-08
11882,Madison Johnson,Online,Immediate,Online,Portland,2024-06-20
11883,Emma Taylor,Online,Immediate,Online,Portland,2022-11-22
11884,Mia Johnson,Online,Immediate,Online,Portland,2024-01-25
11885,Matthew Garcia,Online,Immediate,Online,Portland,2024-03-22
11886,Sarah Smith,Online,Immediate,Online,Portland,2025-04-09
11887,DAVID BROWN ,Online,Immediate,Online,Portland,2025-03-09
11888,Hannah Moore,Online,Immediate,Online,Seattle,2022-11-29
11889,Daniel Taylor,Online,Immediate,Online,Gresham,2025-06-27
11890,James Lee,Online,Immediate,Online,Seattle,2022-06-15
11891,David Taylor,Online,Immediate,Online,Portland,2024-02-29
11892,Noah Martin,Online,Immediate,Online, portland,2024-03-28
11893,DAVID JONES ,Online,Immediate,Online,Portland,2025-11-23
11894,Emma Jones,Online,Immediate,Online,Portland,2024-12-03
11895,ISABELLA THOMAS ,Online,Immediate,Online,Portland,2022-08-04
11896,Andrew Carter,Online,Immediate,Online,Portland,2024-05-18
11897,Joseph Smith,Online,Immediate,Online,Portland,2024-09-07
11898,Liam Brown,Online,Immediate,Online,Beaverton,2022-06-14
11899,Ethan Taylor,Online,Immediate,Online,Salem,2023-09-22
11900,Emma Kim,Online,Immediate,Online,Beaverton,2023-02-11
11901,Isabella Moore,Online,Immediate,Online,Portland,2025-04-07
11902,Ella Taylor,Online,Immediate,Online,Portland,2022-02-16
11903,Daniel Garcia,Online,Immediate,Online,Portland,2025-10-18
11904,Emily Miller,Online,Immediate,Online,Portland,2023-01-27
11905,Isabella Taylor,Online,Immediate,Online, portland,2025-05-18
11906,Lucas Kim,Online,Immediate,Online,Portland,2024-07-05
11907,AVA NGUYEN ,Online,Immediate,Online,Portland,2025-05-22
11908,Daniel Patel,Online,Immediate,Online,Portland,2023-03-12
11909,Emma Thomas,Online,Immediate,Online,Portland,2022-10-14
11910,Daniel Carter,Online,Immediate,Online,Salem,2023-03-05
11911,Sophia Miller,Online,Immediate,Online,Portland,2025-09-28
11912,James Brown,Online,Immediate,Online,Eugene,2022-02-28
11913,James Anderson,Online,Immediate,Online,Portland,2025-03-21
11914,ELLA GARCIA ,Online,Immediate,Online,Portland,2025-01-09
11915,Andrew Moore,Online,Immediate,Online,Portland,2022-12-22
11916,Ashley Smith,Online,Immediate,Online,Salem,2024-04-02
11917,Ashley Brown,Online,Immediate,Online,Portland,2022-08-25
11918,SOPHIA GARCIA ,Online,Immediate,Online,Portland,2023-04-16
11919,Ashley Davis,Online,Immediate,Online,Corvallis,2022-05-28
11920,David Garcia,Online,Immediate,Online,Portland,2024-12-31
11921,Noah Moore,Online,Immediate,Online,Portland,2023-03-30
11922,Andrew Davis,Online,Immediate,Online,Beaverton,2022-03-16
11923,Grace Brown,Online,Immediate,Online,Seattle,2023-06-22
11924,Sophia Taylor,Online,Immediate,Online,Gresham,2024-03-29
11925,James Wilson,Online,Immediate,Online,Portland,2025-08-01
11926,Liam Miller,Online,Immediate,Online, portland,2023-04-14
11927,Mia Jones,Online,Immediate,Online,Portland,2023-05-21
11928,Joseph Carter,Online,Immediate,Online,Eugene,2022-05-10
11929,Hannah Williams,Online,Immediate,Online,Portland,2023-08-22
11930,SARAH CARTER ,Online,Immediate,Online,Portland,2023-12-13
11931,Liam Anderson,Online,Immediate,Online,Tigard,2024-05-28
11932,Hannah Thomas,Online,Immediate,Online,Portland,2025-01-07
11933,Mason Davis,Online,Immediate,Online,Bend,2025-12-11
11934,James Garcia,Online,Immediate,Online, portland,2023-09-30
11935,Liam Wilson,Online,Immediate,Online,Portland,2024-05-23
11936,Sarah Williams,Online,Immediate,Online,Portland,2023-02-03
11937,JOSEPH WILLIAMS ,Online,Immediate,Online,Tigard,2023-03-22
11938,Hannah Martin,Online,Immediate,Online,Portland,2023-12-23
11939,Madison Nelson,Online,Immediate,Online,Salem,2023-09-30
11940,JOSEPH PATEL ,Online,Immediate,Online,Portland,2023-05-30
11941,Ella Wilson,Online,Immediate,Online, gresham,2022-03-26
11942,Michael Nelson,Online,Immediate,Online,Salem,2025-01-04
11943,William Kim,Online,Immediate,Online, portland,2022-10-31
11944,William Williams,Online,Immediate,Online,Portland,2024-08-03
11945,Michael Carter,Online,Immediate,Online,Portland,2024-04-01
11946,Chloe Wilson,Online,Immediate,Online,Gresham,2025-10-11
11947,James Jones,Online,Immediate,Online,Salem,2024-07-22
11948,MADISON TAYLOR ,Online,Immediate,Online,Portland,2022-05-01
11949,Noah Moore,Online,Immediate,Online,Portland,2024-02-13
11950,Jessica Kim,Online,Immediate,Online,Eugene,2024-01-17
11951,Sarah Williams,Online,Immediate,Online,Eugene,2023-08-31
11952,DAVID TAYLOR ,Online,Immediate,Online,Hillsboro,2025-07-02
11953,Robert Anderson,Online,Immediate,Online,Portland,2022-05-20
11954,JESSICA KIM ,Online,Immediate,Online,Portland,2025-04-06
11955,Mia Johnson,Online,Immediate,Online,Salem,2025-01-15
11956,Ethan Kim,Online,Immediate,Online,Portland,2024-10-13
11957,Andrew Smith,Online,Immediate,Online,Portland,2022-06-23
11958,WILLIAM SMITH ,Online,Immediate,Online,Salem,2022-07-10
11959,LUCAS THOMAS ,Online,Immediate,Online,Portland,2022-11-09
11960,SARAH MARTIN ,Online,Immediate,Online,Gresham,2024-06-16
11961,Ella Wilson,Online,Immediate,Online, portland,2022-10-21
11962,Mason Patel,Online,Immediate,Online,Portland,2024-11-18
11963,Mason Johnson,Online,Immediate,Online,Portland,2022-07-14
11964,David Thomas,Online,Immediate,Online, salem,2025-10-24
11965,David Anderson,Online,Immediate,Online,Vancouver,2025-04-18
11966,Sarah Nguyen,Online,Immediate,Online,Lake Oswego,2022-08-08
11967,Chloe Thomas,Online,Immediate,Online,Beaverton,2025-01-27
11968,ASHLEY KIM ,Online,Immediate,Online,Corvallis,2024-09-01
11969,Hannah Thomas,Online,Immediate,Online,Portland,2022-12-21
11970,Madison Nguyen,Online,Immediate,Online,Corvallis,2022-08-28
11971,Daniel Miller,Online,Immediate,Online,Portland,2025-11-18
11972,Mia Wilson,Online,Immediate,Online,Bend,2022-08-14
11973,MIA SMITH ,Online,Immediate,Online,Tigard,2024-04-08
11974,Ava Kim,Online,Immediate,Online,Vancouver,2024-01-20
11975,Chloe Nguyen,Online,Immediate,Online,Portland,2023-07-19
11976,David Brown,Online,Immediate,Online,Portland,2022-11-25
11977,Matthew Jones,Online,Immediate,Online,Portland,2022-03-22
11978,Liam Thomas,Online,Immediate,Online,Portland,2024-01-21
11979,Andrew Martin,Online,Immediate,Online,Portland,2022-11-24
11980,Grace Martin,Online,Immediate,Online,Seattle,2023-10-22
11981,Noah Taylor,Online,Immediate,Online,Corvallis,2024-09-26
11982,Andrew Lee,Online,Immediate,Online,Portland,2024-10-24
11983,Daniel Smith,Online,Immediate,Online,Beaverton,2024-07-20
11984,Ashley Kim,Online,Immediate,Online,Portland,2023-07-05
11985,Ella Lee,Online,Immediate,Online,Bend,2024-01-25
11986,DAVID TAYLOR ,Online,Immediate,Online,Portland,2022-08-19
11987,Emily Carter,Online,Immediate,Online,Portland,2022-11-20
11988,Liam Patel,Online,Immediate,Online,Portland,2024-04-25
11989,JOSEPH MOORE ,Online,Immediate,Online,Beaverton,2023-06-17
11990,Michael Jones,Online,Immediate,Online,Portland,2023-08-24
11991,Chloe Miller,Online,Immediate,Online,Lake Oswego,2022-12-16
